answer_id,condition,framework,feedback_mode,order_variant,kind,status,model_score,manual_score,signed_diff,absolute_diff,normalized_signed_diff,normalized_absolute_diff,input_tokens,total_tokens,latency_ms,attempt_count,failure_code,teacher_score,teacher_feedback,source_split
4.2_LM_v1.0.39,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7997,8028,10136,1,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers
4.2_LM_v1.0.359,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3180,3202,17454,1,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.351,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3766,3796,18215,1,,1.0,"The response correctly answers all three parts, the frame bursting definition, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.26,amem_full,amem,full,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8276,8307,8833,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.39,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3502,3532,15206,1,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers
4.2_LM_v1.0.180,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3780,3808,16279,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.26,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3533,3571,11841,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.179,retrieval_no_feedback,retrieval,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3313,3344,11250,1,,1.0,"The response answers the correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.115,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,461,491,16969,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.26,amem_no_feedback,amem,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7733,7769,16683,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.180,no_memory,none,none,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,230,256,11234,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.179,no_memory,none,none,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,191,232,10999,1,,1.0,"The response answers the correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.359,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3597,3623,9223,1,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.351,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4239,4271,9432,1,,1.0,"The response correctly answers all three parts, the frame bursting definition, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.359,amem_full,amem,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7869,7894,10017,1,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.213,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3794,3825,10053,1,,1.0,The response correctly answers all three parts of the question.,unseen_answers
4.2_LM_v1.0.26,retrieval_full,retrieval,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3960,3990,9556,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.298,amem_full,amem,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8758,8798,12632,1,,1.0,The response is answering all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.108,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3873,3910,13728,1,,1.0,"The response correctly states the definition of frame bursting, including its pros and cons.",unseen_answers
4.2_LM_v1.0.359,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3180,3206,12345,1,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.351,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3766,3797,12826,1,,1.0,"The response correctly answers all three parts, the frame bursting definition, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.180,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3780,3810,12575,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.213,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3316,3349,10649,1,,1.0,The response correctly answers all three parts of the question.,unseen_answers
4.2_LM_v1.0.298,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3974,4004,14869,1,,1.0,The response is answering all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.179,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3313,3340,14511,1,,1.0,"The response answers the correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.298,no_memory,none,none,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,221,272,12463,1,,1.0,The response is answering all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.332,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3842,3887,10254,1,,1.0,"The response is correct. However, to substitute carrier extension, frame bursting with frame aggregation has to be used. In this case, frames are directly concatenated without waiting for acknowledgments in between.",unseen_answers
4.2_LM_v1.0.332,amem_full,amem,full,order_3,score,succeeded,0.75,1.0,-0.25,0.25,-0.25,0.25,7801,7846,17806,1,,1.0,"The response is correct. However, to substitute carrier extension, frame bursting with frame aggregation has to be used. In this case, frames are directly concatenated without waiting for acknowledgments in between.",unseen_answers
4.2_LM_v1.0.108,amem_full,amem,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8567,8609,12256,1,,1.0,"The response correctly states the definition of frame bursting, including its pros and cons.",unseen_answers
4.2_LM_v1.0.359,amem_full,amem,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7495,7521,14509,1,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.351,amem_full,amem,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8375,8406,12650,1,,1.0,"The response correctly answers all three parts, the frame bursting definition, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.179,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3751,3782,9262,1,,1.0,"The response answers the correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.213,amem_full,amem,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7733,7760,11791,1,,1.0,The response correctly answers all three parts of the question.,unseen_answers
4.2_LM_v1.0.26,amem_full,amem,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8132,8168,13544,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.332,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3310,3345,16916,1,,1.0,"The response is correct. However, to substitute carrier extension, frame bursting with frame aggregation has to be used. In this case, frames are directly concatenated without waiting for acknowledgments in between.",unseen_answers
4.2_LM_v1.0.1654,amem_full,amem,full,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,7095,7122,13492,1,,1.0,The response answers all parts of the question correctly.,training
4.2_LM_v1.0.108,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3873,3914,24007,1,,1.0,"The response correctly states the definition of frame bursting, including its pros and cons.",unseen_answers
4.2_LM_v1.0.359,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3180,3207,16202,1,,1.0,"The response gives a correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.39,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3502,3532,11686,1,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers
4.2_LM_v1.0.213,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3316,3349,12194,1,,1.0,The response correctly answers all three parts of the question.,unseen_answers
4.2_LM_v1.0.26,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,3533,3567,12130,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.108,amem_no_feedback,amem,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8704,8740,15027,1,,1.0,"The response correctly states the definition of frame bursting, including its pros and cons.",unseen_answers
4.2_LM_v1.0.654,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,2285,2325,16286,1,,1.0,"The response correctly explains the frame bursting concept, an advantage and a disadvantage.",training
4.2_LM_v1.0.713,amem_no_feedback,amem,no_feedback,order_1,score,succeeded,1.0,0.75,0.25,0.25,0.25,0.25,7926,7964,18090,1,,0.75,"The disadvantage given is correct for frame bursting in general. However, if you use it as a substitution for carrier extension, the goal is to reach the minimum frame length/transmission time needed for collisions to be detectable. Therefore, increasing transmission time is not a disadvantage in this case. Apart from that, the answer is correct.",training
4.2_LM_v1.0.316,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,2644,2670,10917,1,,1.0,The response answers the question requirements correctly.,training
4.2_LM_v1.0.1029,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,843,887,24085,1,,1.0,The response answers all three parts of the question correctly.,training
4.2_LM_v1.0.1271,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,542,568,18894,1,,1.0,The response answers the question requirements correctly.,training
4.2_LM_v1.0.143,amem_no_feedback,amem,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,5075,5105,15207,1,,1.0,"The response gives the correct definition of frame bursting, including an advantage and a disadvantage.",training
4.2_LM_v1.0.1970,mem0_full,mem0,full,order_3,score,succeeded,1.0,0.75,0.25,0.25,0.25,0.25,520,548,10303,1,,0.75,The response answers the frame bursting definition and its advantage correctly. But the disadvantage part is not completely accurate as it states frame bursting can't be used if there are no frames in queue. The sender may need to wait in case there are not enough frames which will cause additional delay.,training
4.2_LM_v1.0.640,mem0_full,mem0,full,order_3,score,succeeded,0.7,0.5,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,494,553,11668,1,,0.5,"The response answers the advantage and disadvantage part correctly. However, the definition is incorrect as it contains details, such as a maximal burst of three packets and a recommendation not to use it with more than 3 clients, that do not hold for frame bursting in general.",training
4.2_LM_v1.0.713,mem0_full,mem0,full,order_3,score,succeeded,0.7,0.75,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,482,520,9817,1,,0.75,"The disadvantage given is correct for frame bursting in general. However, if you use it as a substitution for carrier extension, the goal is to reach the minimum frame length/transmission time needed for collisions to be detectable. Therefore, increasing transmission time is not a disadvantage in this case. Apart from that, the answer is correct.",training
4.2_LM_v1.0.1427,mem0_full,mem0,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,506,546,11852,1,,1.0,"The response is correctly answers frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.1190,amem_full,amem,full,order_2,score,succeeded,0.75,1.0,-0.25,0.25,-0.25,0.25,7840,7886,17086,1,,1.0,"The response correctly states the frame bursting definition, advantage and disadvantage.",training
4.2_LM_v1.0.180,amem_no_feedback,amem,no_feedback,order_1,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,8069,8099,15423,1,,1.0,The response answers all three parts of the question correctly.,unseen_answers
4.2_LM_v1.0.446,retrieval_no_feedback,retrieval,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,1353,1382,15678,1,,1.0,"The response correctly explains the frame bursting definition, its advantage and disadvantage.",training
4.2_LM_v1.0.881,retrieval_no_feedback,retrieval,no_feedback,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,317,361,13921,1,,1.0,"The response is correct as it correctly explains the concept of frame bursting, its advantage and disadvantage.",training
4.2_LM_v1.0.115,mem0_full,mem0,full,order_3,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,483,522,11609,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.1447,mem0_full,mem0,full,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,-0.09999999999999998,0.09999999999999998,497,546,10005,1,,1.0,The response correctly answers all three parts of the question.,training
4.2_LM_v1.0.277,mem0_full,mem0,full,order_3,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,-0.050000000000000044,0.050000000000000044,573,615,9010,1,,1.0,"The response correctly explains the frame bursting concept, including its advantage and disadvantage.",training
4.2_LM_v1.0.179,mem0_full,mem0,full,order_2,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,-0.15000000000000002,0.15000000000000002,449,486,10805,1,,1.0,"The response answers the correct definition of frame bursting, its advantage and disadvantage.",unseen_answers
4.2_LM_v1.0.39,retrieval_full,retrieval,full,order_3,score,succeeded,1.0,1.0,0.0,0.0,0.0,0.0,4144,4176,11730,1,,1.0,"The response gives a correct definition of frame bursting, including its benefits and drawbacks.",unseen_answers
